id,checkpoint_path,logit_cosine,prob_cosine,inverse_kl,symmetric_inverse_kl,top1_agreement,top5_overlap,margin_similarity,confidence_similarity,same_correct,same_wrong,confidence_corr,target_acc,suspect_acc,acc_similarity,load_error
48,suspect_models\suspect_048.safetensors,0.6403523888627067,0.5215972790815456,0.44245815965272484,0.4759537451930344,0.46465,0.4988850117430091,0.1448630280919373,0.3320790760964155,0.4646,5e-05,0.10563884199956053,0.999775,0.464675,0.6514233600416911,
49,suspect_models\suspect_049.safetensors,0.6268930843631737,0.6784950728021882,0.5212872287031263,0.5329464316949248,0.63985,0.5018600120749325,0.15361927870800718,0.48258414281606676,0.6397,0.00015,0.1616900269667056,0.999575,0.639875,0.7354563506655879,
50,suspect_models\suspect_050.safetensors,0.6416152453372953,0.5381414514847133,0.46587908512689175,0.49464719841107724,0.4776,0.4893000117540359,0.15681754618315027,0.4066205917343497,0.477475,0.000125,0.09981597007459171,0.999525,0.47755,0.6570410157854104,
51,suspect_models\suspect_051.safetensors,0.5129204644435318,0.5237806226574216,0.5299663151882589,0.5287618967939168,0.47525,0.4060850095581263,0.19187386834621428,0.6194517212823033,0.475125,0.000125,0.12162298086655216,0.99965,0.475125,0.6559420147258982,
52,suspect_models\suspect_052.safetensors,0.3984204326755833,0.37868409209440174,0.4416147964749485,0.44884616093672813,0.322125,0.31729000703804194,0.15972410890152677,0.4999491232872009,0.322025,0.0001,0.08422764232849922,0.999675,0.322075,0.5960896518836433,
53,suspect_models\suspect_053.safetensors,0.9758193549618125,0.9975935905978084,0.9413542707934975,0.9403476069197059,0.997125,0.7804950119249523,0.48664608624503014,0.9783771752297878,0.9969,0.000225,0.6104704888225164,0.999525,0.997125,0.9976057462090983,
54,suspect_models\suspect_054.safetensors,0.9975480822071433,0.9999455167651177,0.9895679777383805,0.9897797692835331,0.99985,0.9147700050674379,0.7022812068454921,0.9962749729871749,0.999525,0.000325,0.953293084203187,0.99965,0.99955,0.9999000099990001,
55,suspect_models\suspect_055.safetensors,0.744969238861138,0.6444936506411235,0.5100077465243638,0.5355184239134192,0.602825,0.5780850134249776,0.16921568411048502,0.45526253127753735,0.6027,0.000125,0.1395745415103583,0.999675,0.602775,0.7158708568974157,
56,suspect_models\suspect_056.safetensors,0.910852685804665,0.9990193156354129,0.9076251125752925,0.9092170428872108,0.999275,0.6197850145693868,0.46720366106256844,0.9852313499033452,0.99915,0.000125,0.39151427437841024,0.999725,0.999275,0.9995502024089161,
57,suspect_models\suspect_057.safetensors,0.9757746313661337,0.997637305474095,0.9415296380266547,0.9405094070747495,0.997225,0.7811750118445605,0.48964227305892855,0.9782431364044547,0.997025,0.0002,0.5994801899008642,0.9997,0.9971,0.9974067424695789,
58,suspect_models\suspect_058.safetensors,0.3379672430267208,0.2504551687971704,0.35969682204052805,0.3863231638431549,0.173675,0.26728000587746503,0.13018404628261923,0.25531537272930144,0.173625,5e-05,0.03585077921859789,0.999525,0.173675,0.54769011693184,
59,suspect_models\suspect_059.safetensors,0.7079021899528801,0.8635484462070865,0.6731214432533831,0.6679259602963924,0.840075,0.5320500129763037,0.2729495131456293,0.8499949331104756,0.83995,0.000125,0.2048549609607038,0.999725,0.840025,0.8622919720617401,
60,suspect_models\suspect_060.safetensors,0.38914295185563386,0.37241986638542346,0.4387543462075293,0.44608911693058906,0.31725,0.31139500686824323,0.15930444707721472,0.5005580373317003,0.317225,2.5e-05,0.08020412776683773,0.9997,0.317275,0.594380135815861,
61,suspect_models\suspect_061.safetensors,0.8269137710651848,0.8383689514519771,0.6650463657211513,0.675990194958821,0.8285,0.5662700136076659,0.27783042132081465,0.6919859074428678,0.828275,0.000225,0.21918932350938228,0.999625,0.828325,0.8537522410996329,
62,suspect_models\suspect_062.safetensors,0.6374206661911448,0.5341771538979235,0.46799008165225386,0.496393491981551,0.475,0.48335501157976685,0.15730919565325602,0.40816333245187997,0.474875,0.000125,0.09519814569198598,0.99975,0.474875,0.6557914583162554,
63,suspect_models\suspect_063.safetensors,0.38671253682171225,0.30604878679853426,0.3842106996573508,0.4043386753104627,0.22925,0.3147450070988387,0.13300506274783983,0.29985753516852853,0.2291,0.00015,0.05280301569194268,0.99965,0.2291,0.5647962497529017,
64,suspect_models\suspect_064.safetensors,0.9999999677732587,0.9999999991089106,0.9999999323844909,0.9999999284565448,1.0,0.9996850000187755,0.9985162321910263,0.999987919524312,0.999675,0.000325,0.9999993643975655,0.999675,0.999675,1.0,
65,suspect_models\suspect_065.safetensors,0.4576543893992668,0.41846609473642976,0.4355503296382725,0.438605337645486,0.346775,0.39151000927723945,0.13934590956438334,0.4141112280011177,0.346625,0.00015,0.0824341552048776,0.999625,0.346625,0.6049606775559588,
